state,place,year,session,commodity,area,production
Uttar Pradesh,HAPUR,2013,Rabi       ,Potato,3950.00,86074.00
Uttar Pradesh,HAPUR,2014,Rabi       ,Potato,4216.00,102348.00
Uttar Pradesh,HARDOI,1997,Whole Year ,Potato,10548.00,111176.00
Uttar Pradesh,HARDOI,1998,Whole Year ,Potato,10624.00,151934.00
Uttar Pradesh,HARDOI,1999,Whole Year ,Potato,10519.00,173574.00
Uttar Pradesh,HARDOI,2000,Whole Year ,Potato,11334.00,155661.00
Uttar Pradesh,HARDOI,2001,Whole Year ,Potato,9235.00,157512.00
Uttar Pradesh,HARDOI,2002,Whole Year ,Potato,10229.00,166988.00
Uttar Pradesh,HARDOI,2003,Whole Year ,Potato,10570.00,169395.00
Uttar Pradesh,HARDOI,2004,Rabi       ,Potato,9835.00,198687.00
Uttar Pradesh,HARDOI,2005,Rabi       ,Potato,11432.00,186502.00
Uttar Pradesh,HARDOI,2006,Rabi       ,Potato,10504.00,166194.00
Uttar Pradesh,HARDOI,2007,Rabi       ,Potato,10388.00,194733.00
Uttar Pradesh,HARDOI,2008,Rabi       ,Potato,12498.00,194944.00
Uttar Pradesh,HARDOI,2009,Rabi       ,Potato,11909.00,320959.00
Uttar Pradesh,HARDOI,2010,Rabi       ,Potato,12585.00,215971.00
Uttar Pradesh,HARDOI,2011,Rabi       ,Potato,10973.00,196417.00
Uttar Pradesh,HARDOI,2012,Rabi       ,Potato,11867.00,205418.00
Uttar Pradesh,HARDOI,2013,Rabi       ,Potato,11217.00,204407.00
Uttar Pradesh,HARDOI,2014,Rabi       ,Potato,10874.00,209357.00
Uttar Pradesh,HATHRAS,1997,Whole Year ,Potato,10094.00,177349.00
Uttar Pradesh,HATHRAS,1998,Whole Year ,Potato,10871.00,318172.00
Uttar Pradesh,HATHRAS,1999,Whole Year ,Potato,11719.00,334988.00
Uttar Pradesh,HATHRAS,2000,Whole Year ,Potato,12544.00,370688.00
Uttar Pradesh,HATHRAS,2001,Whole Year ,Potato,13241.00,419660.00
Uttar Pradesh,HATHRAS,2002,Whole Year ,Potato,18080.00,596025.00
Uttar Pradesh,HATHRAS,2003,Whole Year ,Potato,20111.00,574189.00
Uttar Pradesh,HATHRAS,2004,Rabi       ,Potato,20411.00,672583.00
Uttar Pradesh,HATHRAS,2005,Rabi       ,Potato,15940.00,455964.00
Uttar Pradesh,HATHRAS,2006,Rabi       ,Potato,22467.00,662237.00
Uttar Pradesh,HATHRAS,2007,Rabi       ,Potato,30548.00,823971.00
Uttar Pradesh,HATHRAS,2008,Rabi       ,Potato,37053.00,780299.00
Uttar Pradesh,HATHRAS,2009,Rabi       ,Potato,39142.00,1124315.00
Uttar Pradesh,HATHRAS,2010,Rabi       ,Potato,43685.00,1304565.00
Uttar Pradesh,HATHRAS,2011,Rabi       ,Potato,43577.00,972421.00
Uttar Pradesh,HATHRAS,2012,Rabi       ,Potato,42523.00,1384847.00
Uttar Pradesh,HATHRAS,2013,Rabi       ,Potato,46616.00,1247164.00
Uttar Pradesh,HATHRAS,2014,Rabi       ,Potato,47100.00,1097571.00
Uttar Pradesh,JALAUN,1997,Whole Year ,Potato,331.00,4856.00
Uttar Pradesh,JALAUN,1998,Whole Year ,Potato,356.00,8123.00
Uttar Pradesh,JALAUN,1999,Whole Year ,Potato,330.00,7437.00
Uttar Pradesh,JALAUN,2000,Whole Year ,Potato,179.00,3815.00
Uttar Pradesh,JALAUN,2001,Whole Year ,Potato,228.00,5623.00
Uttar Pradesh,JALAUN,2002,Whole Year ,Potato,316.00,7331.00
Uttar Pradesh,JALAUN,2003,Whole Year ,Potato,251.00,5250.00
Uttar Pradesh,JALAUN,2004,Rabi       ,Potato,281.00,4015.00
Uttar Pradesh,JALAUN,2005,Rabi       ,Potato,176.00,3948.00
Uttar Pradesh,JALAUN,2006,Rabi       ,Potato,466.00,10176.00
Uttar Pradesh,JALAUN,2007,Rabi       ,Potato,391.00,8592.00
Uttar Pradesh,JALAUN,2008,Rabi       ,Potato,411.00,8425.00
Uttar Pradesh,JALAUN,2009,Rabi       ,Potato,510.00,12682.00
Uttar Pradesh,JALAUN,2010,Rabi       ,Potato,332.00,8099.00
Uttar Pradesh,JALAUN,2011,Rabi       ,Potato,597.00,13182.00
Uttar Pradesh,JALAUN,2012,Rabi       ,Potato,420.00,10228.00
Uttar Pradesh,JALAUN,2013,Rabi       ,Potato,617.00,13059.00
Uttar Pradesh,JALAUN,2014,Rabi       ,Potato,257.00,5798.00
Uttar Pradesh,JAUNPUR,1997,Whole Year ,Potato,10831.00,188275.00
Uttar Pradesh,JAUNPUR,1998,Whole Year ,Potato,11423.00,232801.00
Uttar Pradesh,JAUNPUR,1999,Whole Year ,Potato,11631.00,246577.00
Uttar Pradesh,JAUNPUR,2000,Whole Year ,Potato,11685.00,250421.00
Uttar Pradesh,JAUNPUR,2001,Whole Year ,Potato,11716.00,255655.00
Uttar Pradesh,JAUNPUR,2002,Whole Year ,Potato,10246.00,172020.00
Uttar Pradesh,JAUNPUR,2003,Whole Year ,Potato,10607.00,176119.00
Uttar Pradesh,JAUNPUR,2004,Rabi       ,Potato,10075.00,153432.00
Uttar Pradesh,JAUNPUR,2005,Rabi       ,Potato,8926.00,170924.00
Uttar Pradesh,JAUNPUR,2006,Rabi       ,Potato,10075.00,152646.00
Uttar Pradesh,JAUNPUR,2007,Rabi       ,Potato,9969.00,204195.00
Uttar Pradesh,JAUNPUR,2008,Rabi       ,Potato,10365.00,141047.00
Uttar Pradesh,JAUNPUR,2009,Rabi       ,Potato,11372.00,259680.00
Uttar Pradesh,JAUNPUR,2010,Rabi       ,Potato,10511.00,161323.00
Uttar Pradesh,JAUNPUR,2011,Rabi       ,Potato,10422.00,206418.00
Uttar Pradesh,JAUNPUR,2012,Rabi       ,Potato,10168.00,151859.00
Uttar Pradesh,JAUNPUR,2013,Rabi       ,Potato,10034.00,104855.00
Uttar Pradesh,JAUNPUR,2014,Rabi       ,Potato,9686.00,143605.00
Uttar Pradesh,JHANSI,1997,Whole Year ,Potato,293.00,4298.00
Uttar Pradesh,JHANSI,1998,Whole Year ,Potato,305.00,6959.00
Uttar Pradesh,JHANSI,1999,Whole Year ,Potato,366.00,8248.00
Uttar Pradesh,JHANSI,2000,Whole Year ,Potato,275.00,5860.00
Uttar Pradesh,JHANSI,2001,Whole Year ,Potato,201.00,4957.00
Uttar Pradesh,JHANSI,2002,Whole Year ,Potato,346.00,8027.00
Uttar Pradesh,JHANSI,2003,Whole Year ,Potato,388.00,8115.00
Uttar Pradesh,JHANSI,2004,Rabi       ,Potato,387.00,5529.00
Uttar Pradesh,JHANSI,2005,Rabi       ,Potato,269.00,6034.00
Uttar Pradesh,JHANSI,2006,Rabi       ,Potato,175.00,3821.00
Uttar Pradesh,JHANSI,2007,Rabi       ,Potato,430.00,9450.00
Uttar Pradesh,JHANSI,2008,Rabi       ,Potato,786.00,16112.00
Uttar Pradesh,JHANSI,2009,Rabi       ,Potato,361.00,8976.00
Uttar Pradesh,JHANSI,2010,Rabi       ,Potato,520.00,12686.00
Uttar Pradesh,JHANSI,2011,Rabi       ,Potato,642.00,14176.00
Uttar Pradesh,JHANSI,2012,Rabi       ,Potato,470.00,11445.00
Uttar Pradesh,JHANSI,2013,Rabi       ,Potato,802.00,16974.00
Uttar Pradesh,JHANSI,2014,Rabi       ,Potato,446.00,10061.00
Uttar Pradesh,KANNAUJ,1997,Whole Year ,Potato,29118.00,474158.00
Uttar Pradesh,KANNAUJ,1998,Whole Year ,Potato,30261.00,823220.00
Uttar Pradesh,KANNAUJ,1999,Whole Year ,Potato,33384.00,808160.00
Uttar Pradesh,KANNAUJ,2000,Whole Year ,Potato,32479.00,807850.00
Uttar Pradesh,KANNAUJ,2001,Whole Year ,Potato,33061.00,886365.00
Uttar Pradesh,KANNAUJ,2002,Whole Year ,Potato,36615.00,807251.00
Uttar Pradesh,KANNAUJ,2003,Whole Year ,Potato,36571.00,791067.00
Uttar Pradesh,KANNAUJ,2004,Rabi       ,Potato,35899.00,758941.00
Uttar Pradesh,KANNAUJ,2005,Rabi       ,Potato,37507.00,676401.00
Uttar Pradesh,KANNAUJ,2006,Rabi       ,Potato,37857.00,957555.00
Uttar Pradesh,KANNAUJ,2007,Rabi       ,Potato,36889.00,750765.00
Uttar Pradesh,KANNAUJ,2008,Rabi       ,Potato,40893.00,880508.00
Uttar Pradesh,KANNAUJ,2009,Rabi       ,Potato,44727.00,1060746.00
Uttar Pradesh,KANNAUJ,2010,Rabi       ,Potato,44810.00,1052766.00
Uttar Pradesh,KANNAUJ,2011,Rabi       ,Potato,43789.00,880071.00
Uttar Pradesh,KANNAUJ,2012,Rabi       ,Potato,43644.00,1374175.00
Uttar Pradesh,KANNAUJ,2013,Rabi       ,Potato,49253.00,1024856.00
Uttar Pradesh,KANNAUJ,2014,Rabi       ,Potato,44678.00,985329.00
Uttar Pradesh,KANPUR DEHAT,1997,Whole Year ,Potato,1759.00,24082.00
Uttar Pradesh,KANPUR DEHAT,1998,Whole Year ,Potato,1677.00,39885.00
Uttar Pradesh,KANPUR DEHAT,2003,Whole Year ,Potato,2549.00,57149.00
Uttar Pradesh,KANPUR DEHAT,2004,Rabi       ,Potato,2916.00,85547.00
Uttar Pradesh,KANPUR DEHAT,2005,Rabi       ,Potato,2366.00,93263.00
Uttar Pradesh,KANPUR DEHAT,2006,Rabi       ,Potato,3377.00,86053.00
Uttar Pradesh,KANPUR DEHAT,2007,Rabi       ,Potato,4134.00,92574.00
Uttar Pradesh,KANPUR DEHAT,2008,Rabi       ,Potato,3126.00,73202.00
Uttar Pradesh,KANPUR DEHAT,2009,Rabi       ,Potato,3316.00,83641.00
Uttar Pradesh,KANPUR DEHAT,2010,Rabi       ,Potato,3322.00,67802.00
Uttar Pradesh,KANPUR DEHAT,2011,Rabi       ,Potato,3457.00,69970.00
Uttar Pradesh,KANPUR DEHAT,2012,Rabi       ,Potato,3516.00,93106.00
Uttar Pradesh,KANPUR DEHAT,2013,Rabi       ,Potato,3623.00,75635.00
Uttar Pradesh,KANPUR DEHAT,2014,Rabi       ,Potato,3672.00,79191.00
Uttar Pradesh,KANPUR NAGAR,1997,Whole Year ,Potato,11325.00,143646.00
Uttar Pradesh,KANPUR NAGAR,1998,Whole Year ,Potato,11084.00,236444.00
Uttar Pradesh,KANPUR NAGAR,1999,Whole Year ,Potato,11874.00,314572.00
Uttar Pradesh,KANPUR NAGAR,2000,Whole Year ,Potato,11794.00,284809.00
Uttar Pradesh,KANPUR NAGAR,2001,Whole Year ,Potato,11703.00,285382.00
Uttar Pradesh,KANPUR NAGAR,2002,Whole Year ,Potato,13204.00,327768.00
Uttar Pradesh,KANPUR NAGAR,2003,Whole Year ,Potato,6867.00,154659.00
Uttar Pradesh,KANPUR NAGAR,2004,Rabi       ,Potato,10473.00,220530.00
Uttar Pradesh,KANPUR NAGAR,2005,Rabi       ,Potato,6280.00,162853.00
Uttar Pradesh,KANPUR NAGAR,2006,Rabi       ,Potato,9781.00,231428.00
Uttar Pradesh,KANPUR NAGAR,2007,Rabi       ,Potato,12252.00,279431.00
Uttar Pradesh,KANPUR NAGAR,2008,Rabi       ,Potato,11681.00,310574.00
Uttar Pradesh,KANPUR NAGAR,2009,Rabi       ,Potato,13123.00,349019.00
Uttar Pradesh,KANPUR NAGAR,2010,Rabi       ,Potato,12355.00,216460.00
Uttar Pradesh,KANPUR NAGAR,2011,Rabi       ,Potato,12454.00,211344.00
Uttar Pradesh,KANPUR NAGAR,2012,Rabi       ,Potato,12346.00,138016.00
Uttar Pradesh,KANPUR NAGAR,2013,Rabi       ,Potato,11841.00,123786.00
Uttar Pradesh,KANPUR NAGAR,2014,Rabi       ,Potato,11866.00,110200.00
Uttar Pradesh,KASGANJ,2009,Rabi       ,Potato,4236.00,120599.00
Uttar Pradesh,KASGANJ,2010,Rabi       ,Potato,5136.00,137239.00
Uttar Pradesh,KASGANJ,2011,Rabi       ,Potato,4206.00,114433.00
Uttar Pradesh,KASGANJ,2012,Rabi       ,Potato,4248.00,110274.00
Uttar Pradesh,KASGANJ,2013,Rabi       ,Potato,4138.00,104054.00
Uttar Pradesh,KASGANJ,2014,Rabi       ,Potato,4995.00,112927.00
Uttar Pradesh,KAUSHAMBI,1997,Whole Year ,Potato,3428.00,64260.00
Uttar Pradesh,KAUSHAMBI,1998,Whole Year ,Potato,3875.00,72232.00
Uttar Pradesh,KAUSHAMBI,1999,Whole Year ,Potato,3395.00,63863.00
Uttar Pradesh,KAUSHAMBI,2000,Whole Year ,Potato,3570.00,50844.00
Uttar Pradesh,KAUSHAMBI,2001,Whole Year ,Potato,3396.00,56102.00
Uttar Pradesh,KAUSHAMBI,2002,Whole Year ,Potato,4558.00,76429.00
Uttar Pradesh,KAUSHAMBI,2003,Whole Year ,Potato,3986.00,51515.00
Uttar Pradesh,KAUSHAMBI,2004,Rabi       ,Potato,3363.00,36283.00
Uttar Pradesh,KAUSHAMBI,2005,Rabi       ,Potato,4882.00,91313.00
Uttar Pradesh,KAUSHAMBI,2006,Rabi       ,Potato,3404.00,49913.00
Uttar Pradesh,KAUSHAMBI,2007,Rabi       ,Potato,5410.00,63925.00
Uttar Pradesh,KAUSHAMBI,2008,Rabi       ,Potato,4275.00,65399.00
Uttar Pradesh,KAUSHAMBI,2009,Rabi       ,Potato,4332.00,88893.00
Uttar Pradesh,KAUSHAMBI,2010,Rabi       ,Potato,4910.00,99172.00
Uttar Pradesh,KAUSHAMBI,2011,Rabi       ,Potato,4764.00,74661.00
Uttar Pradesh,KAUSHAMBI,2012,Rabi       ,Potato,4014.00,78642.00
Uttar Pradesh,KAUSHAMBI,2013,Rabi       ,Potato,3397.00,46930.00
Uttar Pradesh,KAUSHAMBI,2014,Rabi       ,Potato,3992.00,61473.00
Uttar Pradesh,KHERI,1997,Whole Year ,Potato,998.00,8086.00
Uttar Pradesh,KHERI,1998,Whole Year ,Potato,1482.00,25215.00
Uttar Pradesh,KHERI,1999,Whole Year ,Potato,1313.00,24357.00
Uttar Pradesh,KHERI,2000,Whole Year ,Potato,1208.00,16421.00
Uttar Pradesh,KHERI,2001,Whole Year ,Potato,1177.00,21233.00
Uttar Pradesh,KHERI,2002,Whole Year ,Potato,1355.00,23546.00
Uttar Pradesh,KHERI,2003,Whole Year ,Potato,1297.00,19829.00
Uttar Pradesh,KHERI,2004,Rabi       ,Potato,1143.00,21824.00
Uttar Pradesh,KHERI,2005,Rabi       ,Potato,1589.00,27969.00
Uttar Pradesh,KHERI,2006,Rabi       ,Potato,1143.00,19801.00
Uttar Pradesh,KHERI,2007,Rabi       ,Potato,1359.00,25934.00
Uttar Pradesh,KHERI,2008,Rabi       ,Potato,1259.00,21485.00
Uttar Pradesh,KHERI,2009,Rabi       ,Potato,1811.00,41889.00
Uttar Pradesh,KHERI,2010,Rabi       ,Potato,1155.00,22392.00
Uttar Pradesh,KHERI,2011,Rabi       ,Potato,1578.00,45051.00
Uttar Pradesh,KHERI,2012,Rabi       ,Potato,1314.00,30733.00
Uttar Pradesh,KHERI,2013,Rabi       ,Potato,1359.00,22187.00
Uttar Pradesh,KHERI,2014,Rabi       ,Potato,1574.00,29522.00
Uttar Pradesh,KUSHI NAGAR,1997,Whole Year ,Potato,1931.00,16525.00
Uttar Pradesh,KUSHI NAGAR,1998,Whole Year ,Potato,2035.00,29941.00
Uttar Pradesh,KUSHI NAGAR,1999,Whole Year ,Potato,2067.00,27513.00
Uttar Pradesh,KUSHI NAGAR,2000,Whole Year ,Potato,1870.00,26457.00
Uttar Pradesh,KUSHI NAGAR,2001,Whole Year ,Potato,1546.00,21203.00
Uttar Pradesh,KUSHI NAGAR,2002,Whole Year ,Potato,1538.00,35680.00
Uttar Pradesh,KUSHI NAGAR,2003,Whole Year ,Potato,1548.00,25167.00
Uttar Pradesh,KUSHI NAGAR,2004,Rabi       ,Potato,1594.00,25468.00
Uttar Pradesh,KUSHI NAGAR,2005,Rabi       ,Potato,1394.00,31270.00
Uttar Pradesh,KUSHI NAGAR,2006,Rabi       ,Potato,1688.00,31110.00
Uttar Pradesh,KUSHI NAGAR,2007,Rabi       ,Potato,1598.00,35118.00
Uttar Pradesh,KUSHI NAGAR,2008,Rabi       ,Potato,1428.00,15974.00
Uttar Pradesh,KUSHI NAGAR,2009,Rabi       ,Potato,598.00,14870.00
Uttar Pradesh,KUSHI NAGAR,2010,Rabi       ,Potato,1574.00,28182.00
Uttar Pradesh,KUSHI NAGAR,2011,Rabi       ,Potato,1275.00,19812.00
Uttar Pradesh,KUSHI NAGAR,2012,Rabi       ,Potato,1383.00,18598.00
Uttar Pradesh,KUSHI NAGAR,2013,Rabi       ,Potato,1430.00,26722.00
Uttar Pradesh,KUSHI NAGAR,2014,Rabi       ,Potato,1439.00,20223.00
Uttar Pradesh,LALITPUR,1997,Whole Year ,Potato,434.00,6366.00
Uttar Pradesh,LALITPUR,1998,Whole Year ,Potato,406.00,9264.00
Uttar Pradesh,LALITPUR,1999,Whole Year ,Potato,429.00,9668.00
Uttar Pradesh,LALITPUR,2000,Whole Year ,Potato,330.00,7033.00
Uttar Pradesh,LALITPUR,2001,Whole Year ,Potato,315.00,7769.00
Uttar Pradesh,LALITPUR,2002,Whole Year ,Potato,297.00,6890.00
Uttar Pradesh,LALITPUR,2003,Whole Year ,Potato,422.00,8826.00
Uttar Pradesh,LALITPUR,2004,Rabi       ,Potato,391.00,5587.00
Uttar Pradesh,LALITPUR,2005,Rabi       ,Potato,332.00,7448.00
Uttar Pradesh,LALITPUR,2006,Rabi       ,Potato,598.00,13059.00
Uttar Pradesh,LALITPUR,2007,Rabi       ,Potato,510.00,11208.00
Uttar Pradesh,LALITPUR,2008,Rabi       ,Potato,435.00,8917.00
Uttar Pradesh,LALITPUR,2009,Rabi       ,Potato,434.00,10792.00
Uttar Pradesh,LALITPUR,2010,Rabi       ,Potato,471.00,11490.00
Uttar Pradesh,LALITPUR,2011,Rabi       ,Potato,517.00,11416.00
Uttar Pradesh,LALITPUR,2012,Rabi       ,Potato,435.00,10593.00
Uttar Pradesh,LALITPUR,2013,Rabi       ,Potato,340.00,7196.00
Uttar Pradesh,LALITPUR,2014,Rabi       ,Potato,331.00,7467.00
Uttar Pradesh,LUCKNOW,1997,Whole Year ,Potato,6081.00,49273.00
Uttar Pradesh,LUCKNOW,1998,Whole Year ,Potato,6038.00,147309.00
Uttar Pradesh,LUCKNOW,1999,Whole Year ,Potato,5638.00,104590.00
Uttar Pradesh,LUCKNOW,2000,Whole Year ,Potato,5107.00,69423.00
Uttar Pradesh,LUCKNOW,2001,Whole Year ,Potato,4591.00,105745.00
Uttar Pradesh,LUCKNOW,2002,Whole Year ,Potato,5358.00,96910.00
Uttar Pradesh,LUCKNOW,2003,Whole Year ,Potato,4895.00,76783.00
Uttar Pradesh,LUCKNOW,2004,Rabi       ,Potato,4858.00,78928.00
Uttar Pradesh,LUCKNOW,2005,Rabi       ,Potato,3515.00,55312.00
Uttar Pradesh,LUCKNOW,2006,Rabi       ,Potato,4570.00,78439.00
Uttar Pradesh,LUCKNOW,2007,Rabi       ,Potato,4538.00,109243.00
Uttar Pradesh,LUCKNOW,2008,Rabi       ,Potato,5076.00,89018.00
Uttar Pradesh,LUCKNOW,2009,Rabi       ,Potato,4811.00,93054.00
Uttar Pradesh,LUCKNOW,2010,Rabi       ,Potato,4979.00,101477.00
Uttar Pradesh,LUCKNOW,2011,Rabi       ,Potato,5769.00,100156.00
Uttar Pradesh,LUCKNOW,2012,Rabi       ,Potato,4573.00,74782.00
Uttar Pradesh,LUCKNOW,2013,Rabi       ,Potato,4709.00,62658.00
Uttar Pradesh,LUCKNOW,2014,Rabi       ,Potato,4243.00,61511.00
Uttar Pradesh,MAHARAJGANJ,1997,Whole Year ,Potato,3025.00,25887.00
Uttar Pradesh,MAHARAJGANJ,1998,Whole Year ,Potato,2968.00,43668.00
Uttar Pradesh,MAHARAJGANJ,1999,Whole Year ,Potato,3100.00,41263.00
Uttar Pradesh,MAHARAJGANJ,2000,Whole Year ,Potato,2886.00,40831.00
Uttar Pradesh,MAHARAJGANJ,2001,Whole Year ,Potato,2745.00,37648.00
Uttar Pradesh,MAHARAJGANJ,2002,Whole Year ,Potato,2957.00,68600.00
Uttar Pradesh,MAHARAJGANJ,2003,Whole Year ,Potato,3019.00,42372.00
Uttar Pradesh,MAHARAJGANJ,2004,Rabi       ,Potato,2875.00,43381.00
Uttar Pradesh,MAHARAJGANJ,2005,Rabi       ,Potato,1871.00,41970.00
Uttar Pradesh,MAHARAJGANJ,2006,Rabi       ,Potato,3164.00,58313.00
Uttar Pradesh,MAHARAJGANJ,2007,Rabi       ,Potato,2730.00,59994.00
Uttar Pradesh,MAHARAJGANJ,2008,Rabi       ,Potato,2630.00,29419.00
Uttar Pradesh,MAHARAJGANJ,2009,Rabi       ,Potato,2767.00,68804.00
Uttar Pradesh,MAHARAJGANJ,2010,Rabi       ,Potato,2111.00,37798.00
Uttar Pradesh,MAHARAJGANJ,2011,Rabi       ,Potato,2296.00,39138.00
Uttar Pradesh,MAHARAJGANJ,2012,Rabi       ,Potato,2553.00,54667.00
Uttar Pradesh,MAHARAJGANJ,2013,Rabi       ,Potato,2737.00,42443.00
Uttar Pradesh,MAHARAJGANJ,2014,Rabi       ,Potato,2296.00,38933.00
Uttar Pradesh,MAHOBA,1997,Whole Year ,Potato,67.00,983.00
Uttar Pradesh,MAHOBA,1998,Whole Year ,Potato,127.00,2898.00
Uttar Pradesh,MAHOBA,1999,Whole Year ,Potato,122.00,2749.00
Uttar Pradesh,MAHOBA,2000,Whole Year ,Potato,90.00,1918.00
Uttar Pradesh,MAHOBA,2001,Whole Year ,Potato,87.00,2146.00
Uttar Pradesh,MAHOBA,2002,Whole Year ,Potato,124.00,2877.00
Uttar Pradesh,MAHOBA,2003,Whole Year ,Potato,129.00,2698.00
Uttar Pradesh,MAHOBA,2004,Rabi       ,Potato,135.00,3022.00
Uttar Pradesh,MAHOBA,2005,Rabi       ,Potato,234.00,5249.00
Uttar Pradesh,MAHOBA,2006,Rabi       ,Potato,170.00,3712.00
Uttar Pradesh,MAHOBA,2007,Rabi       ,Potato,85.00,1868.00
Uttar Pradesh,MAHOBA,2008,Rabi       ,Potato,56.00,1148.00
Uttar Pradesh,MAHOBA,2009,Rabi       ,Potato,109.00,2710.00
Uttar Pradesh,MAHOBA,2010,Rabi       ,Potato,89.00,2171.00
Uttar Pradesh,MAHOBA,2011,Rabi       ,Potato,107.00,2363.00
Uttar Pradesh,MAHOBA,2012,Rabi       ,Potato,114.00,2776.00
Uttar Pradesh,MAHOBA,2013,Rabi       ,Potato,101.00,2138.00
Uttar Pradesh,MAHOBA,2014,Rabi       ,Potato,84.00,1895.00
Uttar Pradesh,MAINPURI,1997,Whole Year ,Potato,8579.00,127758.00
Uttar Pradesh,MAINPURI,1998,Whole Year ,Potato,12157.00,274019.00
Uttar Pradesh,MAINPURI,1999,Whole Year ,Potato,8821.00,200060.00
Uttar Pradesh,MAINPURI,2000,Whole Year ,Potato,10328.00,236553.00
Uttar Pradesh,MAINPURI,2001,Whole Year ,Potato,8763.00,205072.00
Uttar Pradesh,MAINPURI,2002,Whole Year ,Potato,11416.00,285206.00
Uttar Pradesh,MAINPURI,2003,Whole Year ,Potato,11760.00,272303.00
Uttar Pradesh,MAINPURI,2004,Rabi       ,Potato,12601.00,266272.00
Uttar Pradesh,MAINPURI,2005,Rabi       ,Potato,11760.00,243996.00
Uttar Pradesh,MAINPURI,2006,Rabi       ,Potato,13997.00,274761.00
Uttar Pradesh,MAINPURI,2007,Rabi       ,Potato,12614.00,241520.00
Uttar Pradesh,MAINPURI,2008,Rabi       ,Potato,13748.00,267687.00
Uttar Pradesh,MAINPURI,2009,Rabi       ,Potato,17405.00,447639.00
Uttar Pradesh,MAINPURI,2010,Rabi       ,Potato,11309.00,307062.00
Uttar Pradesh,MAINPURI,2011,Rabi       ,Potato,13824.00,326274.00
Uttar Pradesh,MAINPURI,2012,Rabi       ,Potato,14241.00,409956.00
Uttar Pradesh,MAINPURI,2013,Rabi       ,Potato,14204.00,381804.00
Uttar Pradesh,MAINPURI,2014,Rabi       ,Potato,15606.00,445504.00
Uttar Pradesh,MATHURA,1997,Whole Year ,Potato,3237.00,56873.00
Uttar Pradesh,MATHURA,1998,Whole Year ,Potato,5057.00,107412.00
Uttar Pradesh,MATHURA,1999,Whole Year ,Potato,7070.00,191703.00
Uttar Pradesh,MATHURA,2000,Whole Year ,Potato,6137.00,161704.00
Uttar Pradesh,MATHURA,2001,Whole Year ,Potato,5965.00,202894.00
Uttar Pradesh,MATHURA,2002,Whole Year ,Potato,7782.00,216254.00
Uttar Pradesh,MATHURA,2003,Whole Year ,Potato,8391.00,204514.00
Uttar Pradesh,MATHURA,2004,Rabi       ,Potato,8608.00,250166.00
Uttar Pradesh,MATHURA,2005,Rabi       ,Potato,8391.00,244061.00
Uttar Pradesh,MATHURA,2006,Rabi       ,Potato,8608.00,246998.00
Uttar Pradesh,MATHURA,2007,Rabi       ,Potato,14215.00,356484.00
Uttar Pradesh,MATHURA,2008,Rabi       ,Potato,15347.00,416364.00
Uttar Pradesh,MATHURA,2009,Rabi       ,Potato,13482.00,360374.00
Uttar Pradesh,MATHURA,2010,Rabi       ,Potato,11656.00,352757.00
Uttar Pradesh,MATHURA,2011,Rabi       ,Potato,12319.00,375742.00
Uttar Pradesh,MATHURA,2012,Rabi       ,Potato,12004.00,347732.00
Uttar Pradesh,MATHURA,2013,Rabi       ,Potato,11662.00,307515.00
Uttar Pradesh,MATHURA,2014,Rabi       ,Potato,14903.00,348238.00
Uttar Pradesh,MAU,1997,Whole Year ,Potato,2356.00,32546.00
Uttar Pradesh,MAU,1998,Whole Year ,Potato,2201.00,48528.00
Uttar Pradesh,MAU,1999,Whole Year ,Potato,2219.00,27777.00
Uttar Pradesh,MAU,2000,Whole Year ,Potato,1796.00,33311.00
Uttar Pradesh,MAU,2001,Whole Year ,Potato,1565.00,41529.00
Uttar Pradesh,MAU,2002,Whole Year ,Potato,1390.00,29057.00
Uttar Pradesh,MAU,2003,Whole Year ,Potato,1530.00,30197.00
Uttar Pradesh,MAU,2004,Rabi       ,Potato,1407.00,24086.00
Uttar Pradesh,MAU,2005,Rabi       ,Potato,1501.00,45137.00
Uttar Pradesh,MAU,2006,Rabi       ,Potato,1553.00,38635.00
Uttar Pradesh,MAU,2007,Rabi       ,Potato,1385.00,29210.00
Uttar Pradesh,MAU,2008,Rabi       ,Potato,1630.00,31991.00
Uttar Pradesh,MAU,2009,Rabi       ,Potato,1368.00,33091.00
Uttar Pradesh,MAU,2010,Rabi       ,Potato,1092.00,32505.00
Uttar Pradesh,MAU,2011,Rabi       ,Potato,1190.00,32488.00
Uttar Pradesh,MAU,2012,Rabi       ,Potato,1119.00,27718.00
Uttar Pradesh,MAU,2013,Rabi       ,Potato,1117.00,10984.00
Uttar Pradesh,MAU,2014,Rabi       ,Potato,1231.00,16530.00
Uttar Pradesh,MEERUT,1997,Whole Year ,Potato,7995.00,132285.00
Uttar Pradesh,MEERUT,1998,Whole Year ,Potato,8706.00,174155.00
Uttar Pradesh,MEERUT,1999,Whole Year ,Potato,8445.00,252185.00
Uttar Pradesh,MEERUT,2000,Whole Year ,Potato,7353.00,158950.00
Uttar Pradesh,MEERUT,2001,Whole Year ,Potato,6769.00,174857.00
Uttar Pradesh,MEERUT,2002,Whole Year ,Potato,6477.00,168434.00
Uttar Pradesh,MEERUT,2003,Whole Year ,Potato,6455.00,135013.00
Uttar Pradesh,MEERUT,2004,Rabi       ,Potato,6162.00,162689.00
Uttar Pradesh,MEERUT,2005,Rabi       ,Potato,6114.00,99004.00
